title,vendor,inventory_policy,inventory_available,created_at,meta,objectID,curators_product,soldout,maxdeltime,mindeltime
Parmigiano Coffee Table,MarlotBaus,deny,False,2024-04-22T10:41:22.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45378428403977,False,false,6,4
Fragmentia Triad 03,Marcela Cure,deny,False,2024-05-17T14:27:35.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '6'}}",45498393788681,False,false,8,6
Septem,Marcela Cure,deny,False,2024-05-17T09:22:59.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '6'}}",45497594282249,False,false,8,6
No. 23 in Sun,Marcela Cure,deny,False,2024-05-17T09:22:26.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '6'}}",45497593233673,False,false,8,6
Coupe De Champagne,Anna Karountzou,continue,True,2023-07-25T09:52:20.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '5'}, 'mindeliverytime': {'mindeltime': '2'}}",44526734016777,False,false,5,2
Happy Pillow Pink Velvet With Light Green Fringes,Lo Decor,deny,True,2023-08-31T12:15:59.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583997571337,False,false,2,1
Happy Pillow Pink Velvet With Light Green Fringes,Lo Decor,deny,True,2023-08-31T12:15:59.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583997538569,False,false,2,1
Happy Pillow Pink Velvet With Light Green Fringes,Lo Decor,deny,True,2023-08-31T12:15:59.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583997505801,False,false,2,1
Happy Pillow Pink Velvet With Light Green Fringes,Lo Decor,deny,True,2023-08-31T12:15:59.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583997473033,False,false,2,1
Happy Pillow Pink Velvet With Light Green Fringes,Lo Decor,deny,True,2023-08-31T12:15:59.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583997440265,False,false,2,1
Happy Pillow Pink Velvet With Light Green Fringes,Lo Decor,deny,True,2023-08-31T12:15:59.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583997407497,False,false,2,1
John Derian Picture Book,Maison Plage,deny,True,2023-07-20T20:13:16.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44520769224969,False,false,2,1
Fun Guy Pendant - Large (Witches Butter),Frangere Studio,deny,False,2024-05-16T10:25:00.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494238642441,False,false,6,4
Fun Guy Pendant - Large (Witches Butter),Frangere Studio,deny,False,2024-05-16T10:25:00.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494238609673,False,false,6,4
Fun Guy Pendant - Small (Witches Butter),Frangere Studio,deny,False,2024-05-16T10:24:54.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494238314761,False,false,6,4
Fun Guy Pendant - Small (Witches Butter),Frangere Studio,deny,False,2024-05-16T10:24:54.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494238281993,False,false,6,4
Fun Guy Pendant - Large (Snow Ear),Frangere Studio,deny,False,2024-05-16T10:14:50.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494220620041,False,false,6,4
Fun Guy Pendant - Large (Snow Ear),Frangere Studio,deny,False,2024-05-16T10:14:50.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494220587273,False,false,6,4
Fun Guy Pendant - Small (Pixies Parasol),Frangere Studio,deny,False,2024-05-16T10:14:45.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494220456201,False,false,6,4
Fun Guy Pendant - Small (Pixies Parasol),Frangere Studio,deny,False,2024-05-16T10:14:45.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494220423433,False,false,6,4
Fun Guy Pendant - Small (Amethyst Deceiver),Frangere Studio,deny,False,2024-05-16T10:14:39.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494219997449,False,false,6,4
Fun Guy Pendant - Small (Amethyst Deceiver),Frangere Studio,deny,False,2024-05-16T10:14:39.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494219964681,False,false,6,4
Fun Guy Pendant - Small (Snow Ear),Frangere Studio,deny,False,2024-05-16T10:14:38.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494219899145,False,false,6,4
Fun Guy Pendant - Small (Snow Ear),Frangere Studio,deny,False,2024-05-16T10:14:38.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45494219866377,False,false,6,4
Fluta Double Walnut Wood,Simone & Marcel,continue,True,2023-08-15T09:13:51.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '2'}}",44560342712585,False,false,4,2
Fluta Double Walnut Wood,Simone & Marcel,continue,True,2023-08-15T09:13:51.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '2'}}",44560342679817,False,false,4,2
Wavy Fruit Stand,Argot Studio,continue,True,2023-05-12T14:30:36.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",44409808716041,False,false,4,3
Hieroglyphic,Evamarie Pappas,deny,True,2023-10-18T13:05:35.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '2'}}",44668541763849,False,false,4,2
The Monocle Book of Homes,Maison Plage,deny,True,2023-07-11T07:56:02.000Z,{'custom': {'soldout': 'false'}},44505104810249,False,false,-1,-1
Appuntito Plate,Project 213A,continue,True,2023-08-31T10:40:15.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '2'}}",44583790444809,False,false,4,2
Appuntito Vase,Project 213A,continue,True,2023-08-31T10:40:05.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '12'}, 'mindeliverytime': {'mindeltime': '10'}}",44583790084361,False,false,12,10
Fun Guy Table Lamp (Amethyst Deceiver),Frangere Studio,deny,False,2024-05-14T08:19:27.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45485628129545,False,false,6,4
Fun Guy Table Lamp (Parrot Waxcap),Frangere Studio,deny,False,2024-05-14T08:19:25.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45485627998473,False,false,6,4
Fun Guy Table Lamp (Parrot Waxcap),Frangere Studio,deny,False,2024-05-14T08:19:25.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45485627965705,False,false,6,4
Fun Guy Table Lamp (Witches Butter),Frangere Studio,deny,False,2024-05-14T08:19:23.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45485627801865,False,false,6,4
Fun Guy Table Lamp (Witches Butter),Frangere Studio,deny,False,2024-05-14T08:19:23.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45485627769097,False,false,6,4
Fun Guy Table Lamp (Pixies Parasol),Frangere Studio,deny,False,2024-05-14T08:19:21.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45485627703561,False,false,6,4
Fun Guy Table Lamp (Pixies Parasol),Frangere Studio,deny,False,2024-05-14T08:19:20.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45485627670793,False,false,6,4
Fun Guy Table Lamp (Snow Ear),Frangere Studio,deny,False,2024-05-14T08:19:18.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45485627605257,False,false,6,4
Fun Guy Table Lamp (Snow Ear),Frangere Studio,deny,False,2024-05-14T08:19:18.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45485627572489,False,false,6,4
Folded Stainless Steel Table,304.cage,deny,False,2024-05-22T13:53:55.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '3'}}",45516064686345,False,false,6,3
Stainless Steel Bookshelf,304.cage,deny,False,2024-05-22T13:53:50.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '3'}}",45516064129289,False,false,6,3
ALU Vase,304.cage,deny,False,2024-05-22T13:53:47.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '3'}}",45516064096521,False,false,6,3
Esoteric Granular Wall Lamp,Mariza Galani,continue,True,2023-09-13T09:45:58.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '8'}}",44603731607817,False,false,10,8
"Ponds and Breezes #6, 2023",Rebecca von Matérn,deny,True,2023-07-10T11:53:35.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44503953211657,False,false,2,1
"""Lanzarote"" Lamp",Barracuda Interiors,deny,False,2024-05-16T12:52:50.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494744940809,False,false,10,6
"""Brejos"" Floor Lamp",Barracuda Interiors,deny,False,2024-05-16T12:52:49.000Z,"{'custom': {'curators_product': 'true', 'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494744908041,False,false,10,6
ESCAPISM 108 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:56.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557282898185,False,false,8,4
ESCAPISM 108 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:56.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557282865417,False,false,8,4
ESCAPISM 108 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:56.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557282832649,False,false,8,4
ESCAPISM 108 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:56.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557282799881,False,false,8,4
ESCAPISM 108 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:56.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557282767113,False,false,8,4
ESCAPISM 108 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:56.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557282734345,False,false,8,4
ARCHE 01 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:29.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557280538889,False,false,8,4
ARCHE 01 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:29.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557280506121,False,false,8,4
ARCHE 01 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:29.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557280473353,False,false,8,4
ARCHE 01 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:29.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557280440585,False,false,8,4
ARCHE 01 - Mixed media on canvas,CARRARA Studio,deny,False,2024-05-29T09:12:29.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45557280407817,False,false,8,4
The Green Stack - Set of 5 Books,Maison Plage,continue,True,2023-07-20T10:06:28.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '1'}}",44519710654729,False,false,3,1
Lotuso White Marble,Simone & Marcel,continue,True,2023-08-15T09:13:45.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '2'}}",44560342515977,False,false,4,2
Table Lamp 01,JHannah,deny,False,2024-04-23T10:40:58.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45383077560585,False,false,6,4
Preservation of Style,Maison Plage,deny,True,2023-07-11T07:56:14.000Z,{'custom': {'soldout': 'false'}},44505105006857,False,false,-1,-1
Juergen Teller Handbags,Maison Plage,deny,True,2023-07-11T07:56:08.000Z,{'custom': {'soldout': 'false'}},44505104908553,False,false,-1,-1
Lucian Freud: New Perspectives,Maison Plage,continue,True,2023-07-11T07:55:51.000Z,{'custom': {'soldout': 'false'}},44505104449801,False,false,-1,-1
Leather Coaster Gift Set,Paradise Row,continue,True,2023-11-02T16:41:53.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '2'}}",44708800626953,False,false,8,2
Leather Coaster Gift Set,Paradise Row,continue,True,2023-11-02T16:41:53.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '2'}}",44708800594185,False,false,8,2
Leather Coaster Gift Set,Paradise Row,continue,True,2023-11-02T16:41:53.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '2'}}",44708800561417,False,false,8,2
Leather Coaster Gift Set,Paradise Row,continue,True,2023-11-02T16:41:53.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '2'}}",44708800528649,False,false,8,2
Leather Coaster Gift Set,Paradise Row,continue,True,2023-11-02T16:41:53.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '2'}}",44708800495881,False,false,8,2
Table Light 2022,Studio HAOS,deny,False,2024-04-12T11:39:03.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '6'}}",45331859833097,False,false,8,6
"""Dinner's Ready"" Glass Sculpture",Ylaria Pavone,deny,False,2024-05-10T07:10:22.000Z,"{'custom': {'curators_product': 'true', 'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45465655050505,False,false,6,4
"""Sintra"" Blue Table Lamp",Barracuda Interiors,deny,False,2024-05-16T12:53:21.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494747070729,False,false,10,6
Pair of Granada Ceiling Lamp,Barracuda Interiors,deny,False,2024-05-16T11:58:01.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494557868297,False,false,10,6
"""Arrabida"" Rattan and Walnut Sideboard",Barracuda Interiors,deny,False,2024-05-16T11:57:38.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '12'}, 'mindeliverytime': {'mindeltime': '8'}}",45494556229897,False,false,12,8
Soeurs Vase,Argot Studio,continue,True,2023-05-12T14:30:56.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",44409809174793,False,false,4,3
Alexandre Table Lamp,Marine Breynaert,deny,False,2024-05-14T08:45:00.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45485741211913,False,false,8,4
Alexandre Table Lamp,Marine Breynaert,deny,False,2024-05-14T08:45:00.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45485741179145,False,false,8,4
Alexandre Table Lamp,Marine Breynaert,deny,False,2024-05-14T08:45:00.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '4'}}",45485741146377,False,false,8,4
Set of 3 Art and Photography Book - The Blue Stack,Maison Plage,continue,True,2023-07-20T09:48:56.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '1'}}",44519697613065,False,false,3,1
Stainless wall lamp 02,Studio HAOS,deny,False,2024-04-13T09:00:49.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45338702381321,False,false,6,4
Stainless wall lamp 02,Studio HAOS,deny,False,2024-04-13T09:00:49.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '6'}, 'mindeliverytime': {'mindeltime': '4'}}",45338702348553,False,false,6,4
MEMORY SERIES #01,COSEINCORSO,deny,False,2024-03-21T14:04:14.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '4'}, 'mindeliverytime': {'mindeltime': '3'}}",45206396535049,False,false,4,3
Leather Pencil Case,Paradise Row,continue,True,2023-11-02T16:05:10.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '2'}}",44708706255113,False,false,8,2
Leather Pencil Case,Paradise Row,continue,True,2023-11-02T16:05:10.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '2'}}",44708706222345,False,false,8,2
Leather Pencil Case,Paradise Row,continue,True,2023-11-02T16:05:10.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '2'}}",44708706189577,False,false,8,2
Leather Pencil Case,Paradise Row,continue,True,2023-11-02T16:05:10.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '2'}}",44708706156809,False,false,8,2
Leather Pencil Case,Paradise Row,continue,True,2023-11-02T16:05:10.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '2'}}",44708706091273,False,false,8,2
"Main Double ""Constellation""",Main Edition,continue,True,2023-10-09T11:10:10.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '3'}, 'mindeliverytime': {'mindeltime': '1'}}",44642977480969,False,false,3,1
Japanese Wall Light,Studio HAOS,deny,False,2024-04-12T16:25:53.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '6'}}",45334332113161,False,false,8,6
Japanese Wall Light,Studio HAOS,deny,False,2024-04-12T16:25:53.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '8'}, 'mindeliverytime': {'mindeltime': '6'}}",45334332080393,False,false,8,6
"Alberto Giacometti: Dessins, Estampes, Livres Illustrés, Sculptures‎",Maison Plage,deny,True,2023-07-10T16:16:33.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44504469831945,False,false,2,1
Carnets de Gisèle Freund,Maison Plage,deny,True,2023-07-10T16:16:24.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44504469635337,False,false,2,1
"""Teotihuacan"" Green Ceramic Table Lamp. Barracuda Edition",Barracuda Interiors,deny,False,2024-05-17T09:22:13.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45497593102601,False,false,10,6
Sculpture lumineuse Objet_2,HIROMI,deny,False,2024-05-22T13:20:51.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '12'}, 'mindeliverytime': {'mindeltime': '8'}}",45515830821129,False,false,12,8
Happy Pillow Dark Green Velvet With White Fringes,Lo Decor,deny,True,2023-08-31T08:32:23.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583547240713,False,false,2,1
Happy Pillow Dark Green Velvet With White Fringes,Lo Decor,deny,True,2023-08-31T08:32:23.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583547207945,False,false,2,1
Happy Pillow Dark Green Velvet With White Fringes,Lo Decor,deny,True,2023-08-31T08:32:23.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583547175177,False,false,2,1
Happy Pillow Dark Green Velvet With White Fringes,Lo Decor,deny,True,2023-08-31T08:32:23.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583547142409,False,false,2,1
Happy Pillow Dark Green Velvet With White Fringes,Lo Decor,deny,True,2023-08-31T08:32:23.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583547109641,False,false,2,1
Happy Pillow Dark Green Velvet With White Fringes,Lo Decor,deny,True,2023-08-31T08:32:23.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '2'}, 'mindeliverytime': {'mindeltime': '1'}}",44583547076873,False,false,2,1
"""Melides"" Brown Glazed Terracota Lamp",Barracuda Interiors,deny,False,2024-05-16T15:33:22.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45495315202313,False,false,10,6
"""Nizwa"" Floor Lamp",Barracuda Interiors,deny,False,2024-05-16T12:53:16.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494746874121,False,false,10,6
"""Nizwa"" Floor Lamp",Barracuda Interiors,deny,False,2024-05-16T12:53:16.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494746841353,False,false,10,6
"""Nizwa"" Floor Lamp",Barracuda Interiors,deny,False,2024-05-16T12:53:16.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494746808585,False,false,10,6
"""Nizwa"" Floor Lamp",Barracuda Interiors,deny,False,2024-05-16T12:53:16.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494746775817,False,false,10,6
"""Melides"" Brown Glazed Terracota Lamp",Barracuda Interiors,deny,False,2024-05-16T12:53:06.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494746284297,False,false,10,6
"""Sevilla"" Lamp",Barracuda Interiors,deny,False,2024-05-16T12:52:50.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494745006345,False,false,10,6
"Small ""Angkor"" Black Glazed Terracotta Lamp",Barracuda Interiors,deny,False,2024-05-16T11:58:06.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494558425353,False,false,10,6
"""Belize"" Green and Black Lamp",Barracuda Interiors,deny,False,2024-05-16T11:58:06.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '10'}, 'mindeliverytime': {'mindeltime': '6'}}",45494558261513,False,false,10,6
"""Bagdad"" Cylindrical Chair",Barracuda Interiors,deny,False,2024-05-16T11:57:51.000Z,"{'custom': {'soldout': 'false'}, 'maxdeliverytime': {'maxdeltime': '12'}, 'mindeliverytime': {'mindeltime': '8'}}",45494557278473,False,false,12,8
